subtask	score
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.972685541061427
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.991470396985891
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.973144498564354
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.949125815417929
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.023965850352747
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.95600271986903
en.sub.lower.topic-model-100-2.sub.lem-treetagger.parsed.lower.topic-model-100-9	6.002536970912562
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-0	6.005497829597051
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-1	6.005682228359255
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-2	6.004235536879035
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-3	6.005281641230987
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-4	6.017205104687216
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-5	6.00594868225874
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.96093918990656
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.074954897930443
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.99168449244033
en.sub.lower.topic-model-100-3.sub.lem-treetagger.parsed.lower.topic-model-100-9	6.039511762953891
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.952679215966397
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.930382761804399
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.958293012942146
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.937985266521393
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.953928561869148
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.957364043169878
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.924006839871456
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.992545526260155
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.9404657221471275
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.983354037107132
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-0	6.020941929625252
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-1	6.021155355221641
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-2	6.025250799953122
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-3	6.014378840490021
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-4	6.014969173903394
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-5	6.024042374144781
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.97857113298266
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.070488879040035
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-8	6.023557892122117
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-9	6.045255000638377
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.985274506408954
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.9626419953873775
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.965466491750973
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.949190938286883
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.999046223814338
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.993703752152614
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.947898643525315
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.051458286569076
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.961551432261352
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-9	6.0124740612132115
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.932161883937372
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.9215863915708855
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.931033249007454
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.913032891173998
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.938040369818632
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.91775514739345
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.9080266192151765
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.987365695101408
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.902553267237829
en.sub.lower.topic-model-100-7.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.944523206647119
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.9526318945241705
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.97440213556238
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.964344761693194
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.954853955967433
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.984259599200021
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.969280518486318
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-6	5.936665742902914
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-7	6.033683766224872
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.9472093500184275
en.sub.lower.topic-model-100-8.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.9900225747614115
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-0	5.9636701393821046
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.981729694634591
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-2	5.9608990751574
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-3	5.93197156330049
