subtask	score
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.832727745287135
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-1	4.955927500540862
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.8579908303656945
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.9222041200400515
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.930018529521345
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-5	4.932403746622255
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.861217701586087
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-7	4.97610445040094
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.913953231054214
en.sub.lower.topic-model-100-4.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.939923134181527
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.915240742911308
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-1	4.997439347964418
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.90131621767658
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.965516767182084
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.982881375596067
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-5	4.980358928054618
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.903471473940298
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.003080115847258
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.96774148059294
en.sub.lower.topic-model-100-5.sub.lem-treetagger.parsed.lower.topic-model-100-9	4.966530708143436
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-0	4.8881975417285695
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-1	4.977688964229634
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.859043432275268
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.938149687341554
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-4	4.956540987607939
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-5	4.965790434006029
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.86943286343671
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-7	4.983075862251166
en.sub.lower.topic-model-100-6.sub.lem-treetagger.parsed.lower.topic-model-100-8	4.950316699595536
